PFDK ceza yağdırdı: 1 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 10-: 1 defa bulunmaktadır
cezalandırılmasına, 10- MKE: 1 defa bulunmaktadır
10- MKE ANKARAGÜCÜ: 1 defa bulunmaktadır
MKE ANKARAGÜCÜ SPOR: 3 defa bulunmaktadır
ANKARAGÜCÜ SPOR Kulübünün,: 3 defa bulunmaktadır
SPOR Kulübünün, 11.11.2012: 5 defa bulunmaktadır
Kulübünün, 11.11.2012 tarihinde: 12 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan MKE: 1 defa bulunmaktadır
oynanan MKE ANKARAGÜCÜ: 1 defa bulunmaktadır
MKE ANKARAGÜCÜ -: 1 defa bulunmaktadır
ANKARAGÜCÜ - TKİ: 1 defa bulunmaktadır
- TKİ TAVŞANLI: 2 defa bulunmaktadır
TKİ TAVŞANLI LİNYİTSPOR: 3 defa bulunmaktadır
TAVŞANLI LİNYİTSPOR PTT: 1 defa bulunmaktadır
LİNYİTSPOR PTT 1.: 1 defa bulunmaktadır
PTT 1. Lig: 3 defa bulunmaktadır
1. Lig müsabakasında,: 3 defa bulunmaktadır
Lig müsabakasında, taraftarlarının: 8 defa bulunmaktadır
müsabakasında, taraftarlarının neden: 10 defa bulunmaktadır
taraftarlarının neden olduğu: 11 defa bulunmaktadır
neden olduğu saha: 10 defa bulunmaktadır
olduğu saha olayları: 10 defa bulunmaktadır
saha olayları nedeniyle: 10 defa bulunmaktadır
olayları nedeniyle takdiren: 10 defa bulunmaktadır
nedeniyle takdiren 6.000.-TL: 1 defa bulunmaktadır
takdiren 6.000.-TL PARA: 1 defa bulunmaktadır
6.000.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada MKE: 1 defa bulunmaktadır
müsabakada MKE ANKARAGÜCÜ: 1 defa bulunmaktadır
MKE ANKARAGÜCÜ SPOR: 3 defa bulunmaktadır
ANKARAGÜCÜ SPOR Kulübünün,: 3 defa bulunmaktadır
SPOR Kulübünün, taraftarlarının: 1 defa bulunmaktadır
Kulübünün, taraftarlarının neden: 1 defa bulunmaktadır
taraftarlarının neden olduğu: 11 defa bulunmaktadır
neden olduğu çirkin: 2 defa bulunmaktadır
olduğu çirkin ve: 2 defa bulunmaktadır
çirkin ve kötü: 2 defa bulunmaktadır
ve kötü tezahürat: 2 defa bulunmaktadır
kötü tezahürat nedeniyle: 2 defa bulunmaktadır
tezahürat nedeniyle ve: 1 defa bulunmaktadır
nedeniyle ve bu: 1 defa bulunmaktadır
ve bu eylemin: 1 defa bulunmaktadır
bu eylemin aynı: 1 defa bulunmaktadır
eylemin aynı sezon: 1 defa bulunmaktadır
aynı sezon içinde: 1 defa bulunmaktadır
sezon içinde 3.: 1 defa bulunmaktadır
içinde 3. kez: 1 defa bulunmaktadır
3. kez gerçekleştirilmesinden: 1 defa bulunmaktadır
kez gerçekleştirilmesinden dolayı: 1 defa bulunmaktadır
gerçekleştirilmesinden dolayı takdiren: 1 defa bulunmaktadır
dolayı takdiren 40.000.-TL: 1 defa bulunmaktadır
takdiren 40.000.-TL PARA: 1 defa bulunmaktadır
40.000.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına: 1 defa bulunmaktadır
ile cezalandırılmasına Cezaların: 1 defa bulunmaktadır
cezalandırılmasına Cezaların birleştirilmesi: 1 defa bulunmaktadır
Cezaların birleştirilmesi suretiyle: 5 defa bulunmaktadır
birleştirilmesi suretiyle MKE: 1 defa bulunmaktadır
suretiyle MKE ANKARAGÜCÜ: 1 defa bulunmaktadır
MKE ANKARAGÜCÜ SPOR: 3 defa bulunmaktadır
ANKARAGÜCÜ SPOR Kulübünün,: 3 defa bulunmaktadır
SPOR Kulübünün, toplam: 1 defa bulunmaktadır
Kulübünün, toplam 46.000.-TL: 1 defa bulunmaktadır
toplam 46.000.-TL PARA: 1 defa bulunmaktadır
46.000.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 11-: 1 defa bulunmaktadır
cezalandırılmasına, 11- ŞANLIURFASPOR: 1 defa bulunmaktadır
11- ŞANLIURFASPOR Kulübünün,: 1 defa bulunmaktadır
ŞANLIURFASPOR Kulübünün, 10.11.2012: 1 defa bulunmaktadır
Kulübünün, 10.11.2012 tarihinde: 3 defa bulunmaktadır
10.11.2012 tarihinde oynanan: 5 defa bulunmaktadır
tarihinde oynanan ŞANLIURFASPOR: 2 defa bulunmaktadır
oynanan ŞANLIURFASPOR -: 2 defa bulunmaktadır
ŞANLIURFASPOR - GÖZTEPE: 2 defa bulunmaktadır
- GÖZTEPE A.Ş.: 2 defa bulunmaktadır
GÖZTEPE A.Ş. PTT: 2 defa bulunmaktadır
A.Ş. PTT 1.: 2 defa bulunmaktadır
PTT 1. Lig: 3 defa bulunmaktadır
1. Lig müsabakasında,: 3 defa bulunmaktadır
Lig müsabakasında, tribün: 1 defa bulunmaktadır
müsabakasında, tribün biletlerindeki: 1 defa bulunmaktadır
tribün biletlerindeki farklı: 1 defa bulunmaktadır
biletlerindeki farklı renk: 1 defa bulunmaktadır
farklı renk kodlarının: 1 defa bulunmaktadır
renk kodlarının yönlendirme: 1 defa bulunmaktadır
kodlarının yönlendirme işaretlerinde: 1 defa bulunmaktadır
yönlendirme işaretlerinde yer: 1 defa bulunmaktadır
işaretlerinde yer almamasından: 1 defa bulunmaktadır
yer almamasından dolayı: 1 defa bulunmaktadır
almamasından dolayı talimatlara: 1 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren 3.000.-TL: 1 defa bulunmaktadır
takdiren 3.000.-TL PARA: 1 defa bulunmaktadır
3.000.-TL PARA CEZASI: 2 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada ŞANLIURFASPOR: 1 defa bulunmaktadır
müsabakada ŞANLIURFASPOR Kulübünün,: 1 defa bulunmaktadır
ŞANLIURFASPOR Kulübünün, takım: 1 defa bulunmaktadır
Kulübünün, takım halinde: 1 defa bulunmaktadır
takım halinde sportmenliğe: 7 defa bulunmaktadır
halinde sportmenliğe aykırı: 7 defa bulunmaktadır
sportmenliğe aykırı hareket: 8 defa bulunmaktadır
aykırı hareket nedeniyle: 8 defa bulunmaktadır
hareket nedeniyle 3.600.-TL: 1 defa bulunmaktadır
nedeniyle 3.600.-TL PARA: 1 defa bulunmaktadır
3.600.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Cezaların: 4 defa bulunmaktadır
cezalandırılmasına, Cezaların birleştirilmesi: 4 defa bulunmaktadır
Cezaların birleştirilmesi suretiyle: 5 defa bulunmaktadır
birleştirilmesi suretiyle ŞANLIURFASPOR: 1 defa bulunmaktadır
suretiyle ŞANLIURFASPOR Kulübünün,: 1 defa bulunmaktadır
ŞANLIURFASPOR Kulübünün, toplam: 1 defa bulunmaktadır
Kulübünün, toplam 6.600.-TL: 1 defa bulunmaktadır
toplam 6.600.-TL PARA: 1 defa bulunmaktadır
6.600.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 12-: 1 defa bulunmaktadır
cezalandırılmasına, 12- GÖZTEPE: 1 defa bulunmaktadır
12- GÖZTEPE A.Ş.: 1 defa bulunmaktadır
GÖZTEPE A.Ş. teknik: 1 defa bulunmaktadır
A.Ş. teknik sorumlusu: 1 defa bulunmaktadır
teknik sorumlusu MUSTAFA: 1 defa bulunmaktadır
sorumlusu MUSTAFA KEMAL: 1 defa bulunmaktadır
MUSTAFA KEMAL KILIÇ'ın,: 1 defa bulunmaktadır
KEMAL KILIÇ'ın, 10.11.2012: 1 defa bulunmaktadır
KILIÇ'ın, 10.11.2012 tarihinde: 1 defa bulunmaktadır
10.11.2012 tarihinde oynanan: 5 defa bulunmaktadır
tarihinde oynanan ŞANLIURFASPOR: 2 defa bulunmaktadır
oynanan ŞANLIURFASPOR -: 2 defa bulunmaktadır
ŞANLIURFASPOR - GÖZTEPE: 2 defa bulunmaktadır
- GÖZTEPE A.Ş.: 2 defa bulunmaktadır
GÖZTEPE A.Ş. PTT: 2 defa bulunmaktadır
A.Ş. PTT 1.: 2 defa bulunmaktadır
PTT 1. Lig: 3 defa bulunmaktadır
1. Lig müsabakasında,: 3 defa bulunmaktadır
Lig müsabakasında, müsabaka: 1 defa bulunmaktadır
müsabakasında, müsabaka hakemine: 8 defa bulunmaktadır
müsabaka hakemine yönelik: 14 defa bulunmaktadır
hakemine yönelik sportmenliğe: 9 defa bulunmaktadır
yönelik sportmenliğe aykırı: 11 defa bulunmaktadır
sportmenliğe aykırı hareketi: 11 defa bulunmaktadır
aykırı hareketi nedeniyle: 10 defa bulunmaktadır
hareketi nedeniyle takdiren: 11 defa bulunmaktadır
nedeniyle takdiren 1: 6 defa bulunmaktadır
takdiren 1 RESMİ: 6 defa bulunmaktadır
1 RESMİ MÜSABAKADA: 4 defa bulunmaktadır
RESMİ MÜSABAKADA SOYUNMA: 7 defa bulunmaktadır
MÜSABAKADA SOYUNMA ODASI: 4 defa bulunmaktadır
SOYUNMA ODASI VE: 4 defa bulunmaktadır
ODASI VE YEDEK: 4 defa bulunmaktadır
VE YEDEK KULÜBESİNE: 7 defa bulunmaktadır
YEDEK KULÜBESİNE GİRİŞ: 7 defa bulunmaktadır
KULÜBESİNE GİRİŞ YASAĞI: 7 defa bulunmaktadır
GİRİŞ YASAĞI CEZASI: 5 defa bulunmaktadır
YASAĞI CEZASI ve: 3 defa bulunmaktadır
CEZASI ve 5.000.-TL: 1 defa bulunmaktadır
ve 5.000.-TL PARA: 2 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 13-: 1 defa bulunmaktadır
cezalandırılmasına, 13- GAZİOSMANPAŞA: 1 defa bulunmaktadır
13- GAZİOSMANPAŞA SPOR: 1 defa bulunmaktadır
GAZİOSMANPAŞA SPOR Kulübü: 2 defa bulunmaktadır
SPOR Kulübü idarecisi: 2 defa bulunmaktadır
Kulübü idarecisi KAMİL: 1 defa bulunmaktadır
idarecisi KAMİL YILMAZ'ın,: 1 defa bulunmaktadır
KAMİL YILMAZ'ın, 11.11.2012: 1 defa bulunmaktadır
YILMAZ'ın, 11.11.2012 tarihinde: 2 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan GAZİOSMANPAŞA: 1 defa bulunmaktadır
oynanan GAZİOSMANPAŞA -: 1 defa bulunmaktadır
GAZİOSMANPAŞA - YENİ: 1 defa bulunmaktadır
- YENİ MALATYASPOR: 1 defa bulunmaktadır
YENİ MALATYASPOR Spor: 1 defa bulunmaktadır
MALATYASPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto 2.: 5 defa bulunmaktadır
Toto 2. Lig: 5 defa bulunmaktadır
2. Lig Beyaz: 4 defa bulunmaktadır
Lig Beyaz Grup: 4 defa bulunmaktadır
Beyaz Grup müsabakasında,: 4 defa bulunmaktadır
Grup müsabakasında, müsabaka: 4 defa bulunmaktadır
müsabakasında, müsabaka hakemine: 8 defa bulunmaktadır
müsabaka hakemine yönelik: 14 defa bulunmaktadır
hakemine yönelik hakareti: 5 defa bulunmaktadır
yönelik hakareti nedeniyle: 6 defa bulunmaktadır
hakareti nedeniyle takdiren: 5 defa bulunmaktadır
nedeniyle takdiren 60: 2 defa bulunmaktadır
takdiren 60 GÜN: 2 defa bulunmaktadır
60 GÜN HAK: 2 defa bulunmaktadır
GÜN HAK MAHRUMİYETİ: 4 defa bulunmaktadır
HAK MAHRUMİYETİ ve: 3 defa bulunmaktadır
MAHRUMİYETİ ve 7.500.-TL: 1 defa bulunmaktadır
ve 7.500.-TL PARA: 1 defa bulunmaktadır
7.500.-TL PARA CEZASI: 2 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada GAZİOSMANPAŞA: 1 defa bulunmaktadır
müsabakada GAZİOSMANPAŞA SPOR: 1 defa bulunmaktadır
GAZİOSMANPAŞA SPOR Kulübü: 2 defa bulunmaktadır
SPOR Kulübü idarecisi: 2 defa bulunmaktadır
Kulübü idarecisi SELAHATTİN: 1 defa bulunmaktadır
idarecisi SELAHATTİN SOLMAZ'ın,: 1 defa bulunmaktadır
SELAHATTİN SOLMAZ'ın, statüye: 1 defa bulunmaktadır
SOLMAZ'ın, statüye aykırı: 1 defa bulunmaktadır
statüye aykırı şekilde: 1 defa bulunmaktadır
aykırı şekilde yeşil: 1 defa bulunmaktadır
şekilde yeşil zeminde: 1 defa bulunmaktadır
yeşil zeminde yer: 1 defa bulunmaktadır
zeminde yer almasından: 1 defa bulunmaktadır
yer almasından dolayı: 3 defa bulunmaktadır
almasından dolayı talimatlara: 3 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren 2.000-TL: 1 defa bulunmaktadır
takdiren 2.000-TL PARA: 1 defa bulunmaktadır
2.000-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 14-: 1 defa bulunmaktadır
cezalandırılmasına, 14- BANDIRMASPOR: 1 defa bulunmaktadır
14- BANDIRMASPOR Kulübünün,: 1 defa bulunmaktadır
BANDIRMASPOR Kulübünün, 11.11.2012: 1 defa bulunmaktadır
Kulübünün, 11.11.2012 tarihinde: 12 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan BANDIRMASPOR: 1 defa bulunmaktadır
oynanan BANDIRMASPOR -: 1 defa bulunmaktadır
BANDIRMASPOR - GİRESUNSPOR: 1 defa bulunmaktadır
- GİRESUNSPOR Spor: 1 defa bulunmaktadır
GİRESUNSPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto 2.: 5 defa bulunmaktadır
Toto 2. Lig: 5 defa bulunmaktadır
2. Lig Beyaz: 4 defa bulunmaktadır
Lig Beyaz Grup: 4 defa bulunmaktadır
Beyaz Grup müsabakasında,: 4 defa bulunmaktadır
Grup müsabakasında, takım: 6 defa bulunmaktadır
müsabakasında, takım halinde: 6 defa bulunmaktadır
takım halinde sportmenliğe: 7 defa bulunmaktadır
halinde sportmenliğe aykırı: 7 defa bulunmaktadır
sportmenliğe aykırı hareket: 8 defa bulunmaktadır
aykırı hareket nedeniyle: 8 defa bulunmaktadır
hareket nedeniyle 2.100.-TL: 1 defa bulunmaktadır
nedeniyle 2.100.-TL PARA: 1 defa bulunmaktadır
2.100.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 15-: 1 defa bulunmaktadır
cezalandırılmasına, 15- İNEGÖLSPOR: 1 defa bulunmaktadır
15- İNEGÖLSPOR Kulübü: 1 defa bulunmaktadır
İNEGÖLSPOR Kulübü idarecisi: 1 defa bulunmaktadır
Kulübü idarecisi İSMAİL: 1 defa bulunmaktadır
idarecisi İSMAİL GÜLDÜREN'in,: 1 defa bulunmaktadır
İSMAİL GÜLDÜREN'in, 11.11.2012: 1 defa bulunmaktadır
GÜLDÜREN'in, 11.11.2012 tarihinde: 1 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan İNEGÖLSPOR: 1 defa bulunmaktadır
oynanan İNEGÖLSPOR -: 1 defa bulunmaktadır
İNEGÖLSPOR - KIRKLARELİSPOR: 1 defa bulunmaktadır
- KIRKLARELİSPOR Spor: 1 defa bulunmaktadır
KIRKLARELİSPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto 2.: 5 defa bulunmaktadır
Toto 2. Lig: 5 defa bulunmaktadır
2. Lig Beyaz: 4 defa bulunmaktadır
Lig Beyaz Grup: 4 defa bulunmaktadır
Beyaz Grup müsabakasında,: 4 defa bulunmaktadır
Grup müsabakasında, müsabaka: 4 defa bulunmaktadır
müsabakasında, müsabaka hakemine: 8 defa bulunmaktadır
müsabaka hakemine yönelik: 14 defa bulunmaktadır
hakemine yönelik sportmenliğe: 9 defa bulunmaktadır
yönelik sportmenliğe aykırı: 11 defa bulunmaktadır
sportmenliğe aykırı hareketi: 11 defa bulunmaktadır
aykırı hareketi nedeniyle: 10 defa bulunmaktadır
hareketi nedeniyle takdiren: 11 defa bulunmaktadır
nedeniyle takdiren 15: 2 defa bulunmaktadır
takdiren 15 GÜN: 2 defa bulunmaktadır
15 GÜN HAK: 2 defa bulunmaktadır
GÜN HAK MAHRUMİYETİ: 4 defa bulunmaktadır
HAK MAHRUMİYETİ ve: 3 defa bulunmaktadır
MAHRUMİYETİ ve 5.000.-TL: 1 defa bulunmaktadır
ve 5.000.-TL PARA: 2 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 16-: 1 defa bulunmaktadır
cezalandırılmasına, 16- EYÜPSPOR: 1 defa bulunmaktadır
16- EYÜPSPOR Kulübü: 1 defa bulunmaktadır
EYÜPSPOR Kulübü sporcusu: 1 defa bulunmaktadır
Kulübü sporcusu EREN: 1 defa bulunmaktadır
sporcusu EREN AYDIN'ın,: 1 defa bulunmaktadır
EREN AYDIN'ın, 11.11.2012: 1 defa bulunmaktadır
AYDIN'ın, 11.11.2012 tarihinde: 1 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan İSKENDERUN: 2 defa bulunmaktadır
oynanan İSKENDERUN D.Ç.: 1 defa bulunmaktadır
İSKENDERUN D.Ç. SPOR: 1 defa bulunmaktadır
D.Ç. SPOR -: 1 defa bulunmaktadır
SPOR - EYÜPSPOR: 1 defa bulunmaktadır
- EYÜPSPOR Spor: 1 defa bulunmaktadır
EYÜPSPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto 2.: 5 defa bulunmaktadır
Toto 2. Lig: 5 defa bulunmaktadır
2. Lig Beyaz: 4 defa bulunmaktadır
Lig Beyaz Grup: 4 defa bulunmaktadır
Beyaz Grup müsabakasında,: 4 defa bulunmaktadır
Grup müsabakasında, müsabaka: 4 defa bulunmaktadır
müsabakasında, müsabaka hakemine: 8 defa bulunmaktadır
müsabaka hakemine yönelik: 14 defa bulunmaktadır
hakemine yönelik hakareti: 5 defa bulunmaktadır
yönelik hakareti nedeniyle: 6 defa bulunmaktadır
hakareti nedeniyle ve: 1 defa bulunmaktadır
nedeniyle ve ihraç: 1 defa bulunmaktadır
ve ihraç sonrası: 4 defa bulunmaktadır
ihraç sonrası rakip: 1 defa bulunmaktadır
sonrası rakip takım: 1 defa bulunmaktadır
rakip takım taraftarlarına: 2 defa bulunmaktadır
takım taraftarlarına yönelik: 2 defa bulunmaktadır
taraftarlarına yönelik sportmenliğe: 2 defa bulunmaktadır
yönelik sportmenliğe aykırı: 11 defa bulunmaktadır
sportmenliğe aykırı hareketi: 11 defa bulunmaktadır
aykırı hareketi nedeniyle: 10 defa bulunmaktadır
hareketi nedeniyle takdiren: 11 defa bulunmaktadır
nedeniyle takdiren 4: 2 defa bulunmaktadır
takdiren 4 RESMİ: 2 defa bulunmaktadır
4 RESMİ MÜSABAKADAN: 1 defa bulunmaktadır
RESMİ MÜSABAKADAN MEN: 8 defa bulunmaktadır
MÜSABAKADAN MEN CEZASI: 6 defa bulunmaktadır
MEN CEZASI ve: 4 defa bulunmaktadır
CEZASI ve 4.000.-TL: 1 defa bulunmaktadır
ve 4.000.-TL PARA: 1 defa bulunmaktadır
4.000.-TL PARA CEZASI: 2 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 17-: 1 defa bulunmaktadır
cezalandırılmasına, 17- TEPECİKSPOR: 1 defa bulunmaktadır
17- TEPECİKSPOR A.Ş.: 1 defa bulunmaktadır
TEPECİKSPOR A.Ş. masörü: 1 defa bulunmaktadır
A.Ş. masörü UĞUR: 1 defa bulunmaktadır
masörü UĞUR TURGAY'ın,: 1 defa bulunmaktadır
UĞUR TURGAY'ın, 11.11.2012: 1 defa bulunmaktadır
TURGAY'ın, 11.11.2012 tarihinde: 1 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan TEPECİKSPOR: 1 defa bulunmaktadır
oynanan TEPECİKSPOR A.Ş.: 1 defa bulunmaktadır
TEPECİKSPOR A.Ş. -: 1 defa bulunmaktadır
A.Ş. - ÇANKIRISPOR: 1 defa bulunmaktadır
- ÇANKIRISPOR Spor: 1 defa bulunmaktadır
ÇANKIRISPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto 2.: 5 defa bulunmaktadır
Toto 2. Lig: 5 defa bulunmaktadır
2. Lig Kırmızı: 1 defa bulunmaktadır
Lig Kırmızı Grup: 1 defa bulunmaktadır
Kırmızı Grup müsabakasında,: 1 defa bulunmaktadır
Grup müsabakasında, müsabaka: 4 defa bulunmaktadır
müsabakasında, müsabaka hakemine: 8 defa bulunmaktadır
müsabaka hakemine yönelik: 14 defa bulunmaktadır
hakemine yönelik sportmenliğe: 9 defa bulunmaktadır
yönelik sportmenliğe aykırı: 11 defa bulunmaktadır
sportmenliğe aykırı hareketi: 11 defa bulunmaktadır
aykırı hareketi nedeniyle: 10 defa bulunmaktadır
hareketi nedeniyle takdiren: 11 defa bulunmaktadır
nedeniyle takdiren 1: 6 defa bulunmaktadır
takdiren 1 RESMİ: 6 defa bulunmaktadır
1 RESMİ MÜSABAKADA: 4 defa bulunmaktadır
RESMİ MÜSABAKADA SOYUNMA: 7 defa bulunmaktadır
MÜSABAKADA SOYUNMA ODASI: 4 defa bulunmaktadır
SOYUNMA ODASI VE: 4 defa bulunmaktadır
ODASI VE YEDEK: 4 defa bulunmaktadır
VE YEDEK KULÜBESİNE: 7 defa bulunmaktadır
YEDEK KULÜBESİNE GİRİŞ: 7 defa bulunmaktadır
KULÜBESİNE GİRİŞ YASAĞI: 7 defa bulunmaktadır
GİRİŞ YASAĞI ve: 2 defa bulunmaktadır
YASAĞI ve 2.000.-TL: 1 defa bulunmaktadır
ve 2.000.-TL PARA: 2 defa bulunmaktadır
2.000.-TL PARA CEZASI: 4 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 18-: 1 defa bulunmaktadır
cezalandırılmasına, 18- İSTANBULSPOR: 1 defa bulunmaktadır
18- İSTANBULSPOR A.Ş.: 1 defa bulunmaktadır
İSTANBULSPOR A.Ş. sporcusu: 1 defa bulunmaktadır
A.Ş. sporcusu TOLGA: 1 defa bulunmaktadır
sporcusu TOLGA YILMAZ'ın,: 1 defa bulunmaktadır
TOLGA YILMAZ'ın, 11.11.2012: 1 defa bulunmaktadır
YILMAZ'ın, 11.11.2012 tarihinde: 2 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan İSTANBULSPOR: 2 defa bulunmaktadır
oynanan İSTANBULSPOR A.Ş.: 2 defa bulunmaktadır
İSTANBULSPOR A.Ş. -: 2 defa bulunmaktadır
A.Ş. - ÇORUMSPOR: 2 defa bulunmaktadır
- ÇORUMSPOR Spor: 2 defa bulunmaktadır
ÇORUMSPOR Spor Toto: 2 defa bulunmaktadır
Spor Toto 3.: 14 defa bulunmaktadır
Toto 3. Lig: 14 defa bulunmaktadır
3. Lig 1.: 3 defa bulunmaktadır
Lig 1. Grup: 3 defa bulunmaktadır
1. Grup müsabakasında,: 3 defa bulunmaktadır
Grup müsabakasında, rakip: 6 defa bulunmaktadır
müsabakasında, rakip takım: 6 defa bulunmaktadır
rakip takım sporcusuna: 7 defa bulunmaktadır
takım sporcusuna yönelik: 7 defa bulunmaktadır
sporcusuna yönelik hakareti: 3 defa bulunmaktadır
yönelik hakareti nedeniyle: 6 defa bulunmaktadır
hakareti nedeniyle takdiren: 5 defa bulunmaktadır
nedeniyle takdiren 2: 2 defa bulunmaktadır
takdiren 2 RESMİ: 2 defa bulunmaktadır
2 RESMİ MÜSABAKADAN: 2 defa bulunmaktadır
RESMİ MÜSABAKADAN MEN: 8 defa bulunmaktadır
MÜSABAKADAN MEN CEZASI: 6 defa bulunmaktadır
MEN CEZASI ve: 4 defa bulunmaktadır
CEZASI ve 1.000.-TL: 1 defa bulunmaktadır
ve 1.000.-TL PARA: 4 defa bulunmaktadır
1.000.-TL PARA CEZASI: 4 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 19-: 1 defa bulunmaktadır
cezalandırılmasına, 19- ÇORUMSPOR: 1 defa bulunmaktadır
19- ÇORUMSPOR Kulübü: 1 defa bulunmaktadır
ÇORUMSPOR Kulübü antrenörü: 1 defa bulunmaktadır
Kulübü antrenörü ELVAN: 1 defa bulunmaktadır
antrenörü ELVAN MİLAĞ'ın,: 1 defa bulunmaktadır
ELVAN MİLAĞ'ın, 11.11.2012: 1 defa bulunmaktadır
MİLAĞ'ın, 11.11.2012 tarihinde: 1 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan İSTANBULSPOR: 2 defa bulunmaktadır
oynanan İSTANBULSPOR A.Ş.: 2 defa bulunmaktadır
İSTANBULSPOR A.Ş. -: 2 defa bulunmaktadır
A.Ş. - ÇORUMSPOR: 2 defa bulunmaktadır
- ÇORUMSPOR Spor: 2 defa bulunmaktadır
ÇORUMSPOR Spor Toto: 2 defa bulunmaktadır
Spor Toto 3.: 14 defa bulunmaktadır
Toto 3. Lig: 14 defa bulunmaktadır
3. Lig 1.: 3 defa bulunmaktadır
Lig 1. Grup: 3 defa bulunmaktadır
1. Grup müsabakasında,: 3 defa bulunmaktadır
Grup müsabakasında, rakip: 6 defa bulunmaktadır
müsabakasında, rakip takım: 6 defa bulunmaktadır
rakip takım sporcusuna: 7 defa bulunmaktadır
takım sporcusuna yönelik: 7 defa bulunmaktadır
